1.5963221006339012e-07,1.5113966481128394e-08,1.8150190502722735e-07,7.28770483460206e-07,-1.5897030544720359e-07,-4.379046684432897e-07,-4.2238104280833966e-07,-9.0548896547471e-08,-1.0167414202233438e-08,-4.6209201354230345e-08,3.695404022230342e-07,2.3417147787530013e-07,2.0226900332431796e-07,-2.392967877185015e-07,7.979214494691078e-08,4.0061707864968987e-07,2.401062946799648e-07,6.253193921695877e-08,-1.3187984571061406e-07
-9.585780201375182e-08,-1.1023125509601606e-08,-1.9595292070125753e-07,-4.225618637776485e-07,3.2410645861569165e-08,1.4994281358204908e-07,8.464732736968017e-08,5.94958243227417e-08,-4.613566646771705e-08,7.761220310875672e-08,-6.290098003569611e-08,-2.6113033191332846e-07,-6.706039079595882e-08,8.099008713680078e-08,3.034378842636798e-08,-1.10857842766654e-07,-1.882850519385748e-07,1.0299927556689514e-08,1.1014185075097771e-07
9.575970704410464e-08,8.579693483445894e-09,8.713819859510613e-08,4.409373966507424e-07,-1.111250676200104e-07,-2.90942797936955e-07,-2.956239502638347e-07,-5.303771632991783e-08,-1.915947726860434e-08,-1.525385023848358e-08,2.614300566583516e-07,1.1034602542814298e-07,1.3493665479424877e-07,-1.5922506900467592e-07,6.743005581677508e-08,2.727483482956039e-07,1.330084580253299e-07,4.947393630189145e-08,-7.137442159521612e-08
-3.198529899446634e-08,-4.488852511919106e-09,-1.0158921426913631e-07,-1.3472877696818486e-07,-1.5434591965624023e-08,2.980943075714393e-09,-4.210976517482479e-08,2.1984644105188522e-08,-3.714360340134615e-08,4.665685199300995e-08,4.520936552898647e-08,-1.3730487946617131e-07,2.7195773411037294e-10,9.183684229752132e-10,4.270587755650368e-08,1.7010887587431966e-08,-8.11872152839399e-08,2.3357930471756827e-08,4.963642663557977e-08
3.1911727767230946e-08,2.656278492302322e-09,1.997817268952276e-08,1.485104266230053e-07,-4.36012243532069e-08,-1.0873093134189382e-07,-1.1612270199579111e-07,-1.714106311057062e-08,-1.1827754400894896e-08,1.119126596949016e-10,1.0368744193800516e-07,2.4216649602282203e-08,5.0635240264607084e-08,-5.959460482388157e-08,3.0624505625853615e-08,1.0440699155928046e-07,3.9729769849006225e-08,2.1472467422178898e-08,-2.0560854768758574e-08
3.1911727767230946e-08,2.656278492302322e-09,1.997817268952276e-08,1.485104266230053e-07,-4.36012243532069e-08,-1.0873093134189382e-07,-1.1612270199579111e-07,-1.714106311057062e-08,-1.1827754400894896e-08,1.119126596949016e-10,1.0368744193800516e-07,2.4216649602282203e-08,5.0635240264607084e-08,-5.959460482388157e-08,3.0624505625853615e-08,1.0440699155928046e-07,3.9729769849006225e-08,2.1472467422178898e-08,-2.0560854768758574e-08
-1.599264949723317e-08,-2.244426255959553e-09,-5.0794607134568154e-08,-6.736438848409243e-08,-7.717295982812011e-09,1.4904715378571964e-09,-2.1054882587412393e-08,1.0992322052594261e-08,-1.8571801700673074e-08,2.3328425996504976e-08,2.2604682764493234e-08,-6.865243973308566e-08,1.3597886705518647e-10,4.591842114876066e-10,2.135293877825184e-08,8.505443793715983e-09,-4.059360764196995e-08,1.1678965235878414e-08,2.4818213317789883e-08
-4.792890100687591e-08,-5.511562754800803e-09,-9.797646035062876e-08,-2.1128093188882424e-07,1.6205322930784583e-08,7.497140679102454e-08,4.2323663684840085e-08,2.974791216137085e-08,-2.3067833233858526e-08,3.880610155437836e-08,-3.1450490017848054e-08,-1.3056516595666423e-07,-3.353019539797941e-08,4.049504356840039e-08,1.517189421318399e-08,-5.5428921383327e-08,-9.41425259692874e-08,5.149963778344757e-09,5.5070925375488855e-08
-4.9047484823594445e-11,-1.221716013077856e-09,-5.44073610530757e-08,9.187766436546951e-09,-3.9357210879220617e-08,-7.049999217745295e-08,-1.0548831144707727e-07,3.2290539964119347e-09,-3.2647571868160696e-08,3.117917643513657e-08,9.926453831132775e-08,-7.539215324259274e-08,3.393813199914497e-08,-3.911749093393757e-08,4.888692212157153e-08,8.094525276447495e-08,-2.7638296956622455e-08,2.9886931929290483e-08,1.9383714577880795e-08
-1.2779405352339457e-07,-1.4290262008442856e-08,-2.4313477391731814e-07,-5.664784071823803e-07,5.633326477516576e-08,2.2342374883521643e-07,1.4802587364193265e-07,7.825141443151828e-08,-5.06316980009025e-08,9.30898786666301e-08,-1.169561528180374e-07,-3.2304305813690704e-07,-1.0072656506099342e-07,1.2102594649371357e-07,2.416274386130013e-08,-1.7479220794369699e-07,-2.4183397026589226e-07,3.770926099155858e-09,1.4039456280867668e-07
1.275488160992766e-07,8.181681943053576e-09,-2.8902031348060353e-08,6.12417239365115e-07,-2.5311931917126884e-07,-5.759237097224812e-07,-6.75467430877319e-07,-6.210614444945861e-08,-1.1260616133990098e-07,6.280600350905274e-08,6.132788443746762e-07,-5.391770807605667e-08,2.704172250567183e-07,-3.166134011634014e-07,2.2027186674655752e-07,5.795184717660717e-07,1.0364248548277999e-07,1.4566373354729656e-07,-4.3475989919272706e-08
3.1911727767230946e-08,2.656278492302322e-09,1.997817268952276e-08,1.485104266230053e-07,-4.36012243532069e-08,-1.0873093134189382e-07,-1.1612270199579111e-07,-1.714106311057062e-08,-1.1827754400894896e-08,1.119126596949016e-10,1.0368744193800516e-07,2.4216649602282203e-08,5.0635240264607084e-08,-5.959460482388157e-08,3.0624505625853615e-08,1.0440699155928046e-07,3.9729769849006225e-08,2.1472467422178898e-08,-2.0560854768758574e-08
1.0637242589076982e-08,8.85426164100774e-10,6.659390896507587e-09,4.950347554100176e-08,-1.4533741451068968e-08,-3.6243643780631274e-08,-3.870756733193037e-08,-5.71368770352354e-09,-3.942584800298299e-09,3.730421989830054e-11,3.4562480646001724e-08,8.072216534094068e-09,1.6878413421535694e-08,-1.986486827462719e-08,1.0208168541951205e-08,3.480233051976015e-08,1.3243256616335408e-08,7.157489140726299e-09,-6.853618256252858e-09
1.0637242589076982e-08,8.85426164100774e-10,6.659390896507587e-09,4.950347554100176e-08,-1.4533741451068968e-08,-3.6243643780631274e-08,-3.870756733193037e-08,-5.71368770352354e-09,-3.942584800298299e-09,3.730421989830054e-11,3.4562480646001724e-08,8.072216534094068e-09,1.6878413421535694e-08,-1.986486827462719e-08,1.0208168541951205e-08,3.480233051976015e-08,1.3243256616335408e-08,7.157489140726299e-09,-6.853618256252858e-09
1.0637242589076982e-08,8.85426164100774e-10,6.659390896507587e-09,4.950347554100176e-08,-1.4533741451068968e-08,-3.6243643780631274e-08,-3.870756733193037e-08,-5.71368770352354e-09,-3.942584800298299e-09,3.730421989830054e-11,3.4562480646001724e-08,8.072216534094068e-09,1.6878413421535694e-08,-1.986486827462719e-08,1.0208168541951205e-08,3.480233051976015e-08,1.3243256616335408e-08,7.157489140726299e-09,-6.853618256252858e-09
7.971801006204787e-09,5.113551214408485e-10,-1.806376959253772e-09,3.827607746031969e-08,-1.5819957448204303e-08,-3.5995231857655074e-08,-4.2216714429832436e-08,-3.881634028091163e-09,-7.037885083743811e-09,3.9253752193157965e-09,3.832992777341726e-08,-3.369856754753542e-09,1.6901076566044893e-08,-1.978833757271259e-08,1.3766991671659845e-08,3.6219904485379484e-08,6.477655342673749e-09,9.103983346706035e-09,-2.717249369954544e-09
7.971801006204787e-09,5.113551214408485e-10,-1.806376959253772e-09,3.827607746031969e-08,-1.5819957448204303e-08,-3.5995231857655074e-08,-4.2216714429832436e-08,-3.881634028091163e-09,-7.037885083743811e-09,3.9253752193157965e-09,3.832992777341726e-08,-3.369856754753542e-09,1.6901076566044893e-08,-1.978833757271259e-08,1.3766991671659845e-08,3.6219904485379484e-08,6.477655342673749e-09,9.103983346706035e-09,-2.717249369954544e-09
-1.599264949723317e-08,-2.244426255959553e-09,-5.0794607134568154e-08,-6.736438848409243e-08,-7.717295982812011e-09,1.4904715378571964e-09,-2.1054882587412393e-08,1.0992322052594261e-08,-1.8571801700673074e-08,2.3328425996504976e-08,2.2604682764493234e-08,-6.865243973308566e-08,1.3597886705518647e-10,4.591842114876066e-10,2.135293877825184e-08,8.505443793715983e-09,-4.059360764196995e-08,1.1678965235878414e-08,2.4818213317789883e-08
-4.9047484823594445e-11,-1.221716013077856e-09,-5.44073610530757e-08,9.187766436546951e-09,-3.9357210879220617e-08,-7.049999217745295e-08,-1.0548831144707727e-07,3.2290539964119347e-09,-3.2647571868160696e-08,3.117917643513657e-08,9.926453831132775e-08,-7.539215324259274e-08,3.393813199914497e-08,-3.911749093393757e-08,4.888692212157153e-08,8.094525276447495e-08,-2.7638296956622455e-08,2.9886931929290483e-08,1.9383714577880795e-08
-1.9166655654268006e-07,-2.0824535006125355e-08,-3.3749848034943936e-07,-8.543114939918439e-07,1.0417850260235895e-07,3.703856193415511e-07,2.747829661864376e-07,1.1576259464907146e-07,-5.96237610672734e-08,1.2404522978237686e-07,-2.2506649838271997e-07,-4.468685105840642e-07,-1.6805891359106262e-07,2.0109766520753913e-07,1.1800654731164428e-08,-3.0266093829778296e-07,-3.4893180692052717e-07,-9.287076815911455e-09,2.0089998692407462e-07
3.194851338084864e-08,3.572565502110714e-09,6.078369347932953e-08,1.4161960179559507e-07,-1.408331619379144e-08,-5.585593720880411e-08,-3.700646841048316e-08,-1.956285360787957e-08,1.2657924500225626e-08,-2.3272469666657525e-08,2.923903820450935e-08,8.076076453422676e-08,2.5181641265248356e-08,-3.025648662342839e-08,-6.040685965325032e-09,4.3698051985924247e-08,6.045849256647307e-08,-9.427315247889645e-10,-3.509864070216917e-08
3.194851338084864e-08,3.572565502110714e-09,6.078369347932953e-08,1.4161960179559507e-07,-1.408331619379144e-08,-5.585593720880411e-08,-3.700646841048316e-08,-1.956285360787957e-08,1.2657924500225626e-08,-2.3272469666657525e-08,2.923903820450935e-08,8.076076453422676e-08,2.5181641265248356e-08,-3.025648662342839e-08,-6.040685965325032e-09,4.3698051985924247e-08,6.045849256647307e-08,-9.427315247889645e-10,-3.509864070216917e-08
1.598038762602727e-08,1.938997252690089e-09,3.719276687129923e-08,6.966133009322917e-08,-2.122006736993143e-09,-1.9115469582220435e-08,-5.317195274356923e-09,-1.0185058553491277e-08,1.04099087336329e-08,-1.5533631887720833e-08,2.211451813338705e-09,4.980440142243747e-08,8.348554132731056e-09,-1.0238556944972e-08,-9.131208247858957e-09,1.1730869397402754e-08,3.368403340281434e-08,-4.207232253555793e-09,-1.9972284673319685e-08
1.598038762602727e-08,1.938997252690089e-09,3.719276687129923e-08,6.966133009322917e-08,-2.122006736993143e-09,-1.9115469582220435e-08,-5.317195274356923e-09,-1.0185058553491277e-08,1.04099087336329e-08,-1.5533631887720833e-08,2.211451813338705e-09,4.980440142243747e-08,8.348554132731056e-09,-1.0238556944972e-08,-9.131208247858957e-09,1.1730869397402754e-08,3.368403340281434e-08,-4.207232253555793e-09,-1.9972284673319685e-08
-2.6490924212643295e-09,3.316762836602649e-11,9.67001916193054e-09,-1.4289986892864391e-08,1.1832854295938203e-08,2.3748409315460517e-08,3.165362338445703e-08,7.557023432950656e-10,7.787223672608054e-09,-6.5049878122946936e-09,-2.9320732309693714e-08,1.3688644458683303e-08,-1.129004752187246e-08,1.3115694346560458e-08,-1.273681757748187e-08,-2.556417695587232e-08,2.447164378545825e-09,-8.015816437117093e-09,-2.3248693063286173e-09
